chan,utime,isotime,source,heard,level,error,dti,name,symbol,latitude,longitude,speed,course,altitude,frequency,offset,tone,system,status,telemetry,comment
0,1737765344,2025-01-25T00:35:44Z,ON0ABT-2,ON0ANT-10,87(19/20),1,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737765346,2025-01-25T00:35:46Z,ON0ABT-2,PI1SHB?,55(11/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737765347,2025-01-25T00:35:47Z,ON0ABT-2,PI1SHB?,58(12/13),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737765348,2025-01-25T00:35:48Z,ON0ABT-2,PI1SHB?,49(11/13),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737765348,2025-01-25T00:35:48Z,ON0ABT-2,PI1SHB?,46(12/12),0,:,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737765350,2025-01-25T00:35:50Z,PI1DRV,PI1DRV,49(18/21),0,},PI1DRV,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1737765373,2025-01-25T00:36:13Z,PI1DFT-2,PI1SHB,50(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737765531,2025-01-25T00:38:51Z,PI6BLA,PI1SHB,57(11/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737765588,2025-01-25T00:39:48Z,PI1SHB,PI1SHB,43(11/12),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737765590,2025-01-25T00:39:50Z,PI1SHB,ON0ANT-10?,85(18/19),1,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737765601,2025-01-25T00:40:01Z,PD3V-10,PI1SHB?,44(11/12),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737765624,2025-01-25T00:40:24Z,PA5MB-10,ON0ANT-10?,85(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737765637,2025-01-25T00:40:37Z,ON0ANT-10,PI1SHB,48(12/13),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737765638,2025-01-25T00:40:38Z,PI1SHB,PI1SHB,40(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737765650,2025-01-25T00:40:50Z,PI1SHB,PI1SHB,43(11/12),0,;,PI4TIL,C-,51.579000,5.046833,,,,145.400,,,>40 APRSmax,,, VERON A39 Tilburg
0,1737765662,2025-01-25T00:41:02Z,PI1SHB,PI1SHB,48(12/12),0,;,PI6SHB,/r,51.699667,5.347333,,,,1242.350,+2800,71.9,>40 APRSmax,,,0
0,1737765673,2025-01-25T00:41:13Z,PI1DFT-2,PI1SHB,42(12/11),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737765678,2025-01-25T00:41:18Z,PD3V,PI1SHB?,48(12/12),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737765690,2025-01-25T00:41:30Z,ON7DS,PI1SHB?,51(12/12),0,',ON7DS,/#,51.116667,4.472333,0.0,,,,,,Kenwood TM-D710,In Service,,
0,1737765712,2025-01-25T00:41:52Z,PI1SHB,PI1SHB,45(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737765726,2025-01-25T00:42:06Z,ON0ABT-2,ON0ANT-10,88(18/20),1,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737765727,2025-01-25T00:42:07Z,ON0ABT-2,PI1SHB?,45(12/12),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737765742,2025-01-25T00:42:22Z,PI1DRV,PI1DRV,50(19/20),0,!,PI1DRV,T#,52.208167,4.881667,,,,,,,"DireWolf, WB2OSZ",,,/Digi Mijdrecht (DireWolf 1.4)
0,1737765752,2025-01-25T00:42:32Z,PI1SHB,PI1SHB,51(12/13),0,T,PI1SHB,/ ,,,,,,,,,>40 APRSmax,,"Seq=887, Avg 10m=0.0640 Rx Erlang, Avg 10m=0.0210 Tx Erlang, RxPkts=46.0 count/10m, IGateDropRx=46.0 count/10m, TxPkts=17.0 count/10m, D1=0, D2=0, D3=0, D4=0, D5=0, D6=0, D7=0, D8=0",
0,1737765807,2025-01-25T00:43:27Z,MYCALL,MYCALL,41(19/17),1,a,MYCALL,/ ,,,,,,,,,,,,
0,1737765812,2025-01-25T00:43:32Z,MYCALL,MYCALL,43(19/17),1,n,MYCALL,/ ,,,,,,,,,,,,
0,1737765826,2025-01-25T00:43:46Z,MYCALL,MYCALL,42(20/16),1,j,MYCALL,/ ,,,,,,,,,,,,
0,1737765830,2025-01-25T00:43:50Z,MYCALL,MYCALL,60(20/17),0,e,MYCALL,/ ,,,,,,,,,,,,
0,1737765842,2025-01-25T00:44:02Z,MYCALL,MYCALL,41(19/16),1,e,MYCALL,/ ,,,,,,,,,,,,
0,1737765853,2025-01-25T00:44:13Z,MYCALL,MYCALL,42(19/16),1,n,MYCALL,/ ,,,,,,,,,,,,
0,1737765861,2025-01-25T00:44:21Z,MYCALL,MYCALL,43(19/17),0,e,MYCALL,/ ,,,,,,,,,,,,
0,1737765867,2025-01-25T00:44:27Z,MYCALL,MYCALL,42(19/17),1,e,MYCALL,/ ,,,,,,,,,,,,
0,1737765869,2025-01-25T00:44:29Z,MYCALL,MYCALL,48(20/17),1, ,MYCALL,/ ,,,,,,,,,,,,
0,1737765874,2025-01-25T00:44:34Z,MYCALL,MYCALL,43(19/17),1,a,MYCALL,/ ,,,,,,,,,,,,
0,1737765893,2025-01-25T00:44:53Z,MYCALL,MYCALL,43(18/17),1,e,MYCALL,/ ,,,,,,,,,,,,
0,1737765900,2025-01-25T00:45:00Z,MYCALL,MYCALL,43(19/16),1,e,MYCALL,/ ,,,,,,,,,,,,
0,1737765906,2025-01-25T00:45:06Z,MYCALL,MYCALL,43(18/17),1,d,MYCALL,/ ,,,,,,,,,,,,
0,1737765915,2025-01-25T00:45:15Z,MYCALL,MYCALL,43(20/16),1,d,MYCALL,/ ,,,,,,,,,,,,
0,1737765937,2025-01-25T00:45:37Z,ON0ANT-10,PI1SHB,68(12/13),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737765938,2025-01-25T00:45:38Z,PI1SHB,PI1SHB,54(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737765953,2025-01-25T00:45:53Z,PI1SHB,PI1SHB,57(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737765954,2025-01-25T00:45:54Z,ON0ABT-2,PI6BLA?,88(18/19),1,T,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry: Seq=137, Vin=14.475 Volt, Rx1h=320 Pkt, Dg1h=70 Pkt, Eff1h=90 Pcnt, None=0 None, O1= Off0, O2= Off0, O3= Off0, O4= Off0, I1= Off0, I2= Off0, I3= Off0, I4= Off0",
0,1737765956,2025-01-25T00:45:56Z,PI1SHB,PI1SHB,56(11/13),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737765965,2025-01-25T00:46:05Z,PI1SHB,PI1SHB,62(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737765974,2025-01-25T00:46:14Z,PI1DFT-2,PI1SHB,59(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737765997,2025-01-25T00:46:37Z,PI1SHB,PI1SHB,52(12/13),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737766274,2025-01-25T00:51:14Z,PI1DFT-2,PI1SHB,59(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737766282,2025-01-25T00:51:22Z,PD3V,PI1SHB?,74(12/13),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737766310,2025-01-25T00:51:50Z,ON6SX,ON0ANT-10,86(19/18),0,@,ON6SX,/-,50.906667,4.625500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.4V,T=21.7C/71.0F"
0,1737766312,2025-01-25T00:51:52Z,PI1SHB,PI1SHB,58(11/12),1,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737766380,2025-01-25T00:53:00Z,ON4NS,ON0ANT-10?,83(19/19),0,=,ON4NS,\-,51.147667,3.191833,,,,,,,UIview 32 bit apps,,,_QRV_R2_ON0WV {UIV32}
0,1737766398,2025-01-25T00:53:18Z,ON4NS,ON0ANT-10?,85(19/20),1,>,ON4NS,/ ,,,,,,,,,UIview 32 bit apps,,,"DX: ON0TVO 51.02.69N 3.42.10E 23,3 miles 108ø 08:23"
0,1737766409,2025-01-25T00:53:29Z,PA5MB-10,ON0ANT-10?,85(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766431,2025-01-25T00:53:51Z,PI6BLA,PI1SHB,54(11/13),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737766433,2025-01-25T00:53:53Z,PI6BLA,ON0ANT-10,74(18/19),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737766449,2025-01-25T00:54:09Z,PA5MB-10,ON0ANT-10,75(19/18),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=25.0C"
0,1737766450,2025-01-25T00:54:10Z,PA5MB-10,PI1SHB?,55(12/12),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=25.0C"
0,1737766459,2025-01-25T00:54:19Z,PA5MB-10,ON0ANT-10,81(19/19),0,@,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,PA5MB Solar and Wind powered: info on https://www.qrz.com/db/PA5MB
0,1737766472,2025-01-25T00:54:32Z,PA5MB-10,ON0ANT-10?,68(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766504,2025-01-25T00:55:04Z,PD3V-10,ON0ANT-10?,79(18/19),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737766524,2025-01-25T00:55:24Z,PA5MB-10,ON0ANT-10?,83(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766535,2025-01-25T00:55:35Z,ON0ANT-10,ON0ANT-10,79(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737766536,2025-01-25T00:55:36Z,ON0ANT-10,PI1SHB,62(12/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737766537,2025-01-25T00:55:37Z,PI1SHB,PI1SHB,50(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737766539,2025-01-25T00:55:39Z,PI1SHB,PI1SHB,49(12/11),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Info on http://www.shbrg.wordpress.com
0,1737766554,2025-01-25T00:55:54Z,ON0ABT-2,ON0ANT-10,74(18/19),0,T,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry: Seq=138, Vin=14.475 Volt, Rx1h=330 Pkt, Dg1h=70 Pkt, Eff1h=90 Pcnt, None=0 None, O1= Off0, O2= Off0, O3= Off0, O4= Off0, I1= Off0, I2= Off0, I3= Off0, I4= Off0",
0,1737766555,2025-01-25T00:55:55Z,ON0ABT-2,PI1SHB?,57(11/13),0,T,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry: Seq=138, Vin=14.475 Volt, Rx1h=330 Pkt, Dg1h=70 Pkt, Eff1h=90 Pcnt, None=0 None, O1= Off0, O2= Off0, O3= Off0, O4= Off0, I1= Off0, I2= Off0, I3= Off0, I4= Off0",
0,1737766574,2025-01-25T00:56:14Z,PI1DFT-2,PI1SHB,45(11/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737766575,2025-01-25T00:56:15Z,PI1DFT-2,ON0ANT-10?,76(18/19),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737766588,2025-01-25T00:56:28Z,ON7DE,ON0ANT-10,73(19/18),0,;,PRA shack,\C,51.013000,4.304667,,,,,,,UIview 32 bit apps,,,PRA shack open every friday 19.30 LT
0,1737766594,2025-01-25T00:56:34Z,ON7DE,ON0ANT-10,83(19/18),0,=,ON7DE,L#,50.999000,4.310667,,,,,,,UIview 32 bit apps,,,2/Home Station {UIV32N}
0,1737766595,2025-01-25T00:56:35Z,ON7DE,PI1SHB?,50(11/12),0,=,ON7DE,L#,50.999000,4.310667,,,,,,,UIview 32 bit apps,,,2/Home Station {UIV32N}
0,1737766637,2025-01-25T00:57:17Z,MYCALL,MYCALL,41(20/17),1,e,MYCALL,/ ,,,,,,,,,,,,
0,1737766642,2025-01-25T00:57:22Z,MYCALL,MYCALL,41(19/17),1,s,MYCALL,/ ,,,,,,,,,,,,
0,1737766649,2025-01-25T00:57:29Z,MYCALL,MYCALL,41(19/16),1,e,MYCALL,/ ,,,,,,,,,,,,
0,1737766652,2025-01-25T00:57:32Z,MYCALL,MYCALL,40(19/17),1,o,MYCALL,/ ,,,,,,,,,,,,
0,1737766687,2025-01-25T00:58:07Z,MYCALL,MYCALL,40(18/16),0, ,MYCALL,/ ,,,,,,,,,,,,
0,1737766733,2025-01-25T00:58:53Z,PI6BLA,PI1SHB,55(12/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737766736,2025-01-25T00:58:56Z,PI6BLA,ON0ANT-10,75(19/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737766747,2025-01-25T00:59:07Z,PI1SHB,PI1SHB,58(12/12),0,;,PI6SHB,/r,51.699667,5.347333,,,,1242.350,+2800,71.9,>40 APRSmax,,,0
0,1737766754,2025-01-25T00:59:14Z,PA7WP-7,PI1SHB?,71(12/15),0,`,PA7WP-7,/-,51.843833,4.954500,0.0,,,432.775,,88.5,Yaesu FT1D,Off Duty,,&CTCSS88.5Hz
0,1737766755,2025-01-25T00:59:15Z,PA7WP-7,ON0ANT-10?,83(18/19),0,`,PA7WP-7,/-,51.843833,4.954500,0.0,,,432.775,,88.5,Yaesu FT1D,Off Duty,,&CTCSS88.5Hz
0,1737766762,2025-01-25T00:59:22Z,PA5MB-10,ON0ANT-10?,80(18/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766838,2025-01-25T01:00:38Z,ON0ANT-10,ON0ANT-10,61(18/18),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737766839,2025-01-25T01:00:39Z,PA5MB-10,ON0ANT-10?,80(18/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766841,2025-01-25T01:00:41Z,ON0ANT-10,PI1SHB,51(11/12),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737766842,2025-01-25T01:00:42Z,PI1SHB,PI1SHB,56(11/13),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737766849,2025-01-25T01:00:49Z,PA5MB-10,ON0ANT-10?,82(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766852,2025-01-25T01:00:52Z,PI1SHB,PI1SHB,57(12/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737766857,2025-01-25T01:00:57Z,ON0ABT-2,ON0ANT-10,76(19/19),0,;,ON0WV,2&,51.208167,3.224833,,,,145.650,,79.7,SQ3PLX http://microsat.com.pl/,,,  Elnk357361
0,1737766875,2025-01-25T01:01:15Z,PI1DFT-2,PI1SHB,62(11/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737766878,2025-01-25T01:01:18Z,PI1DFT-2,ON0ANT-10?,78(19/18),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737766882,2025-01-25T01:01:22Z,PD3V,PI1SHB?,51(12/12),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737766884,2025-01-25T01:01:24Z,PD3V,ON0ANT-10?,77(19/18),0,`,PD3V,/-,51.601833,5.228333,0.0,,,,,,Mic-Emsg,In Service,,- QRV: Tom_1
0,1737766913,2025-01-25T01:01:53Z,PI1SHB,PI1SHB,53(13/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737766975,2025-01-25T01:02:55Z,PA5MB-10,ON0ANT-10?,75(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737766994,2025-01-25T01:03:14Z,PA5MB-10,ON0ANT-10?,79(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767033,2025-01-25T01:03:53Z,PI6BLA,PI1SHB,60(12/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737767034,2025-01-25T01:03:54Z,PI6BLA,ON0ANT-10,73(19/18),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737767049,2025-01-25T01:04:09Z,ON0TVO,ON0ANT-10?,64(18/19),0,@,ON0TVO,/#,51.044833,3.701667,,,,,,,SQ3PLX http://microsat.com.pl/,,,DIGI Gent
0,1737767049,2025-01-25T01:04:09Z,ON0ABT-2,ON0ANT-10,66(19/18),0,=,ON0ABT-2,2#,51.115167,3.315500,,,,,,,SQ3PLX http://microsat.com.pl/,,, DIGI Beernem - WOC vzw
0,1737767050,2025-01-25T01:04:10Z,PA5MB-10,ON0ANT-10,71(19/18),0,!,PA5MB-10,/#,51.565500,4.655500,,,,,,,SQ3FYK.com WX/Digi and SQ3PLX http://microsat.com.pl/,,,"6/Solar & Wind powered Igate / Digi JO21HN U=13.5V,T=25.0C"
0,1737767062,2025-01-25T01:04:22Z,PA5MB-10,ON0ANT-10?,76(18/20),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767069,2025-01-25T01:04:29Z,ON1TG-10,ON0ANT-10?,83(19/18),0,@,ON1TG-10,/-,51.215667,2.899667,,,,,,,SQ3PLX http://microsat.com.pl/,,,WX3in1Plus2.0 Tom ON1TG - My House In The Middle Of The Street
0,1737767114,2025-01-25T01:05:14Z,PI1SHB,PI1SHB,53(12/12),0,=,PI1SHB,/#,51.700333,5.346333,,,,,,,APRSISCE win32 version,,,/2m Digi/IGate 's-Hertogenbosch
0,1737767116,2025-01-25T01:05:16Z,PI1SHB,ON0ANT-10,78(18/19),0,=,PI1SHB,/#,51.700333,5.346333,,,,,,,APRSISCE win32 version,,,/2m Digi/IGate 's-Hertogenbosch
0,1737767124,2025-01-25T01:05:24Z,PA5MB-10,ON0ANT-10?,81(19/20),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767138,2025-01-25T01:05:38Z,ON0ANT-10,ON0ANT-10,71(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737767139,2025-01-25T01:05:39Z,PA5MB-10,ON0ANT-10?,82(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767141,2025-01-25T01:05:41Z,ON0ANT-10,PI1SHB,49(12/11),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737767142,2025-01-25T01:05:42Z,PI1SHB,PI1SHB,47(11/12),0,D,PI1SHB,/ ,,,,,,,,,,,,
0,1737767151,2025-01-25T01:05:51Z,PI1DRV,PI1DRV,49(20/20),0,},PI1DRV,/ ,,,,,,,,,"DireWolf, WB2OSZ",,,
0,1737767157,2025-01-25T01:05:57Z,ON0ABT-2,ON0ANT-10,86(19/19),0,T,ON0ABT-2,/U,,,,,,,,,SQ3PLX http://microsat.com.pl/,,"Telemetry: Seq=139, Vin=14.475 Volt, Rx1h=340 Pkt, Dg1h=70 Pkt, Eff1h=89 Pcnt, None=0 None, O1= Off0, O2= Off0, O3= Off0, O4= Off0, I1= Off0, I2= Off0, I3= Off0, I4= Off0",
0,1737767175,2025-01-25T01:06:15Z,PI1DFT-2,PI1SHB,49(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737767200,2025-01-25T01:06:40Z,MYCALL,MYCALL,41(20/16),1,n,MYCALL,/ ,,,,,,,,,,,,
0,1737767259,2025-01-25T01:07:39Z,MYCALL,MYCALL,41(20/16),1,f,MYCALL,/ ,,,,,,,,,,,,
0,1737767264,2025-01-25T01:07:44Z,MYCALL,MYCALL,42(20/16),1,n,MYCALL,/ ,,,,,,,,,,,,
0,1737767267,2025-01-25T01:07:47Z,MYCALL,MYCALL,41(20/16),1, ,MYCALL,/ ,,,,,,,,,,,,
0,1737767296,2025-01-25T01:08:16Z,MYCALL,MYCALL,41(20/16),1,h,MYCALL,/ ,,,,,,,,,,,,
0,1737767302,2025-01-25T01:08:22Z,MYCALL,MYCALL,43(19/17),1,a,MYCALL,/ ,,,,,,,,,,,,
0,1737767333,2025-01-25T01:08:53Z,PI6BLA,PI1SHB,51(13/12),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737767333,2025-01-25T01:08:53Z,PI1SHB,PI1SHB,46(11/12),0,},PI1SHB,/ ,,,,,,,,,"Generic, (obsolete. Digis should use APNxxx instead)",,,
0,1737767335,2025-01-25T01:08:55Z,PI6BLA,ON0ANT-10,84(19/19),0,@,PI6BLA,/-,51.363167,5.250000,,,,,,,SQ3PLX http://microsat.com.pl/,,,"digi.i-gate, LoRa Bladel "
0,1737767362,2025-01-25T01:09:22Z,PA5MB-10,ON0ANT-10?,86(19/18),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767400,2025-01-25T01:10:00Z,PD3V-10,PI1SHB?,47(12/11),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737767404,2025-01-25T01:10:04Z,PD3V-10,ON0ANT-10?,84(20/19),0,!,PD3V-10,T#,51.601833,5.228167,,,20.1,,,,"DireWolf, WB2OSZ",,,Digipeater Haaren JO21OO
0,1737767424,2025-01-25T01:10:24Z,PA5MB-10,ON0ANT-10?,89(19/19),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767435,2025-01-25T01:10:35Z,ON0ANT-10,ON0ANT-10,82(19/19),0,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737767436,2025-01-25T01:10:36Z,ON0ANT-10,PI1SHB,71(17/13),1,@,ON0ANT-10,/-,51.217167,4.419500,,,,,,,SQ3PLX http://microsat.com.pl/,,,"WX3in1Plus2.0 U=12.2V,T=??.?C/??.?F"
0,1737767448,2025-01-25T01:10:48Z,PA5MB-10,ON0ANT-10?,88(19/21),0,},PA5MB-10,/<,,,,,,,,,SQ3PLX http://microsat.com.pl/,,,
0,1737767458,2025-01-25T01:10:58Z,PI1SHB,PI1SHB,46(11/12),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737767459,2025-01-25T01:10:59Z,PI1SHB,ON0ANT-10,89(19/20),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737767468,2025-01-25T01:11:08Z,PI1SHB,PI1SHB,48(11/12),0,!,PI1SHB,/#,51.700333,5.346333,,,,,,,>40 APRSmax,,,/Cross-Band Digi/IGate 's-Hertogenbosch
0,1737767475,2025-01-25T01:11:15Z,PI1DFT-2,PI1SHB,56(12/12),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
0,1737767476,2025-01-25T01:11:16Z,PI1DFT-2,ON0ANT-10?,84(19/18),0,@,PI1DFT-2,/#,51.995000,4.335833,,,,432.500,,,SQ3PLX http://microsat.com.pl/,,,PI1DFT.432.500 MHz Digi Delft
